customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split,churn_probability,predicted_churn
CUST01901,2025-09-30,Tier 1,25-34,Referral,Silver,Fragrance,Yes,163,1,736.42,0.0,0.07,5.0,1,0,0.0,0.0,272,6,35,2,0,1,4,2,32,1,train,0.690504702322117,1
CUST01902,2025-09-30,Tier 2,45+,Google Search,Silver,Skin Care,Yes,53,2,549.93,0.0,0.48,5.0,2,0,0.0,0.0,109,1,4,0,0,0,1,0,19,0,train,0.677236109808945,1
CUST01903,2025-09-30,Tier 3,35-44,Marketplace,,Skin Care,No,20,2,1434.04,0.0,0.235,3.0,2,0,0.0,0.0,612,8,29,2,1,1,0,0,0,0,train,0.14481004911533735,0
CUST01904,2025-09-30,Tier 2,45+,Google Search,Silver,Makeup,Yes,39,3,2969.43,0.333,0.273,3.33,3,1,0.0,32.9,199,4,23,2,1,1,0,0,3,0,validation,0.16847268851152125,0
CUST01905,2025-09-30,Tier 1,35-44,Instagram,Gold,Baby Care,Yes,2,3,2083.64,0.0,0.153,3.33,2,1,1.0,38.7,127,6,33,1,1,0,8,3,1,0,train,0.10229203757237178,0
CUST01906,2025-09-30,Tier 1,18-24,Organic,,Skin Care,Yes,81,1,555.37,0.0,0.5,1.0,1,0,0.0,0.0,150,3,17,0,1,0,2,0,28,0,test,0.7503078608848827,1
CUST01907,2025-09-30,Tier 3,35-44,Organic,Silver,Hair Care,Yes,32,2,1249.44,0.0,0.155,2.5,1,0,0.0,0.0,530,3,8,1,0,1,2,1,24,0,test,0.10511401526151352,0
CUST01908,2025-09-30,Tier 3,18-24,Google Search,,Fragrance,Yes,216,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,337,1,4,0,0,0,0,0,49,1,test,0.9636290749513449,1
CUST01909,2025-09-30,Tier 1,45+,Marketplace,Silver,Skin Care,No,37,1,825.7,0.0,0.07,4.0,1,0,0.0,0.0,203,13,56,2,3,1,0,0,5,0,train,0.18268888848269266,0
CUST01910,2025-09-30,Tier 3,18-24,Google Search,Silver,Skin Care,Yes,130,1,554.5,0.0,0.28,4.0,1,0,0.0,0.0,624,1,6,1,0,0,0,0,40,1,train,0.8781953858609,1
CUST01911,2025-09-30,Tier 3,45+,Instagram,Gold,Hair Care,No,40,3,2463.55,0.0,0.17,3.67,3,1,1.0,24.7,619,4,12,0,1,0,0,0,9,0,train,0.1770430895570944,0
CUST01912,2025-09-30,Tier 1,18-24,Referral,,Skin Care,Yes,43,2,1106.5,0.0,0.345,4.5,2,0,0.0,0.0,435,13,70,2,3,1,2,0,10,0,test,0.20831565887393402,0
CUST01913,2025-09-30,Tier 2,35-44,Google Search,,Baby Care,Yes,78,1,422.52,0.0,0.44,5.0,1,0,0.0,0.0,353,2,11,1,0,0,0,0,6,1,validation,0.7129832937383199,1
CUST01914,2025-09-30,Tier 2,35-44,Marketplace,Platinum,Hair Care,Yes,83,2,2531.95,0.0,0.31,4.5,2,0,0.0,0.0,478,7,26,1,1,1,5,0,15,0,train,0.229584651563844,0
CUST01915,2025-09-30,Tier 2,45+,Referral,,Fragrance,No,273,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,477,1,3,0,0,0,0,0,57,1,train,0.9908599352746893,1
CUST01916,2025-09-30,Tier 1,35-44,Organic,Silver,Hair Care,Yes,10,2,934.02,0.0,0.29,3.5,1,0,0.0,0.0,62,3,13,1,1,1,4,1,0,0,train,0.0974108918918592,0
CUST01917,2025-09-30,Tier 1,25-34,Referral,Silver,Baby Care,Yes,196,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,327,2,11,1,0,0,1,0,37,1,test,0.9592031929979368,1
CUST01918,2025-09-30,Tier 1,35-44,Referral,,Hair Care,Yes,170,1,1508.27,0.0,0.22,5.0,1,0,0.0,0.0,330,1,5,0,0,0,3,1,39,1,train,0.8771526670685285,1
CUST01919,2025-09-30,Tier 3,45+,Marketplace,,Makeup,No,40,1,328.12,0.0,0.55,5.0,1,0,0.0,0.0,60,10,40,3,1,1,0,0,6,0,train,0.43484472314287304,1
CUST01920,2025-09-30,Tier 2,25-34,Influencer,Silver,Skin Care,Yes,215,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,605,1,3,0,0,0,1,0,48,1,validation,0.9717178420126755,1
CUST01921,2025-09-30,Tier 1,25-34,Instagram,,Baby Care,Yes,75,1,1096.7,0.0,0.13,5.0,1,0,0.0,0.0,467,9,46,5,1,2,1,0,20,1,train,0.3277025765196963,1
CUST01922,2025-09-30,Tier 1,45+,Organic,Silver,Skin Care,Yes,30,1,1747.45,0.0,0.15,4.0,1,0,0.0,0.0,407,10,52,4,1,1,4,1,9,0,train,0.0694970452114494,0
CUST01923,2025-09-30,Tier 2,25-34,Google Search,Gold,Skin Care,Yes,146,1,493.47,0.0,0.27,5.0,1,0,0.0,0.0,425,9,42,2,1,1,6,2,35,1,train,0.8087686018474554,1
CUST01924,2025-09-30,Tier 2,18-24,Marketplace,Platinum,Skin Care,No,61,1,371.86,0.0,0.25,3.0,1,0,0.0,0.0,88,13,57,4,2,1,0,0,6,0,validation,0.34334417956297525,1
CUST01925,2025-09-30,Tier 3,18-24,Marketplace,,Wellness,Yes,12,1,448.97,0.0,0.34,5.0,1,0,0.0,0.0,45,12,45,4,2,2,5,2,0,0,test,0.13049446508375162,0
CUST01926,2025-09-30,Tier 1,25-34,Referral,Silver,Skin Care,No,130,1,449.37,0.0,0.32,3.0,1,0,0.0,0.0,130,5,28,1,1,0,0,0,18,1,train,0.8798380987748521,1
CUST01927,2025-09-30,Tier 3,25-34,Google Search,Platinum,Skin Care,Yes,163,1,1254.25,0.0,0.37,4.0,1,0,0.0,0.0,543,1,5,0,0,0,2,1,25,1,train,0.8540833265816302,1
CUST01928,2025-09-30,Tier 1,25-34,Influencer,Gold,Skin Care,Yes,6,1,462.37,0.0,0.25,5.0,1,0,0.0,0.0,257,14,36,6,2,3,7,3,11,0,train,0.07257205500838489,0
CUST01929,2025-09-30,Tier 3,18-24,Marketplace,Gold,Hair Care,No,163,1,412.99,0.0,0.24,2.0,1,0,0.0,0.0,246,5,24,2,1,1,0,0,29,1,validation,0.9065246548143201,1
CUST01930,2025-09-30,Tier 1,45+,Instagram,,Skin Care,Yes,19,2,1131.91,0.0,0.21,3.5,2,0,0.0,0.0,93,2,5,1,0,1,0,0,12,0,train,0.24240243269701797,1
CUST01931,2025-09-30,Tier 1,18-24,Organic,,Baby Care,Yes,10,2,975.78,0.0,0.32,4.0,2,0,0.0,0.0,313,11,32,4,2,1,4,0,6,0,train,0.12281104820495124,0
CUST01932,2025-09-30,Tier 1,25-34,Referral,Platinum,Hair Care,Yes,12,1,1359.13,0.0,0.33,4.0,1,0,0.0,0.0,33,11,56,2,3,1,10,2,2,0,train,0.062629601458306,0
CUST01933,2025-09-30,Tier 1,35-44,Organic,,Wellness,Yes,39,1,457.58,0.0,0.1,4.0,1,0,0.0,0.0,397,6,18,2,0,0,5,2,0,1,train,0.13242143702843043,0
CUST01934,2025-09-30,Tier 1,25-34,Referral,,Baby Care,No,33,1,585.58,0.0,0.28,5.0,1,0,0.0,0.0,83,8,31,2,2,1,0,0,0,0,validation,0.30908153400448174,1
CUST01935,2025-09-30,Tier 1,25-34,Marketplace,,Hair Care,Yes,52,1,308.98,0.0,0.33,5.0,1,0,0.0,0.0,198,8,27,1,2,0,3,1,5,1,train,0.3320446033992786,1
CUST01936,2025-09-30,Tier 2,25-34,Organic,Silver,Baby Care,Yes,34,1,300.34,0.0,0.3,4.0,1,0,0.0,0.0,106,8,38,3,2,1,7,2,0,0,train,0.20674407002359843,0
CUST01937,2025-09-30,Tier 3,18-24,Instagram,,Hair Care,Yes,120,1,383.33,0.0,0.19,3.0,1,0,0.0,0.0,149,3,9,0,1,0,2,0,27,1,train,0.7967315322894355,1
CUST01938,2025-09-30,Tier 1,35-44,Marketplace,,Skin Care,No,45,3,1299.72,0.333,0.25,3.0,3,0,0.0,0.0,312,4,22,1,1,1,0,0,0,0,train,0.47400885065005394,1
CUST01939,2025-09-30,Tier 3,18-24,Google Search,,Hair Care,No,34,4,3249.84,0.0,0.198,3.5,2,0,0.0,0.0,223,13,44,5,3,3,0,0,15,0,train,0.05476434753076758,0
CUST01940,2025-09-30,Tier 1,35-44,Google Search,,Baby Care,Yes,8,2,1355.74,0.0,0.175,4.0,2,0,0.0,0.0,465,12,60,1,3,0,7,1,14,0,train,0.1177476509686704,0
CUST01941,2025-09-30,Tier 2,35-44,Instagram,,Skin Care,No,47,4,2815.2,0.25,0.278,3.5,3,1,1.0,25.6,464,11,39,5,1,3,0,0,14,0,train,0.28253476546026496,1
CUST01942,2025-09-30,Tier 3,18-24,Marketplace,,Skin Care,Yes,249,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,449,4,19,0,1,0,5,2,41,1,train,0.9804150543480243,1
CUST01943,2025-09-30,Tier 1,25-34,Instagram,Gold,Skin Care,Yes,52,3,3506.41,0.0,0.183,4.33,3,0,0.0,0.0,433,10,33,3,2,2,1,0,23,0,train,0.09814576609329494,0
CUST01944,2025-09-30,Tier 1,45+,Referral,,Hair Care,Yes,13,1,451.76,0.0,0.12,4.0,1,0,0.0,0.0,617,6,25,1,1,0,0,0,4,0,train,0.09732111399413354,0
CUST01945,2025-09-30,Tier 3,45+,Google Search,,Baby Care,Yes,118,1,554.68,0.0,0.29,4.0,1,0,0.0,0.0,153,0,0,0,0,0,0,0,24,1,test,0.8733668864307744,1
CUST01946,2025-09-30,Tier 2,25-34,Referral,,Skin Care,Yes,118,1,590.95,0.0,0.02,3.0,1,0,0.0,0.0,361,4,22,2,1,1,4,2,10,0,train,0.5560712443382598,1
CUST01947,2025-09-30,Tier 3,25-34,Google Search,Silver,Wellness,Yes,123,2,806.74,0.0,0.255,4.5,2,0,0.0,0.0,626,6,25,1,1,0,2,1,20,1,train,0.6844134990056778,1
CUST01948,2025-09-30,Tier 2,18-24,Referral,,Baby Care,Yes,170,1,802.25,0.0,0.43,3.0,1,0,0.0,0.0,344,3,9,1,1,0,1,0,47,1,train,0.9673723319088379,1
CUST01949,2025-09-30,Tier 2,25-34,Organic,Silver,Skin Care,No,136,1,1097.78,0.0,0.23,3.0,1,0,0.0,0.0,606,9,44,2,1,0,0,0,31,1,test,0.7094251154339825,1
CUST01950,2025-09-30,Tier 2,18-24,Instagram,,Fragrance,Yes,136,1,670.55,0.0,0.34,4.0,1,0,0.0,0.0,290,2,11,0,0,0,3,0,32,1,train,0.8386640997178292,1
CUST01951,2025-09-30,Tier 1,25-34,Google Search,Silver,Skin Care,Yes,125,1,599.47,0.0,0.36,4.0,1,0,0.0,0.0,466,2,11,1,0,0,5,0,46,1,train,0.9115022296015057,1
CUST01952,2025-09-30,Tier 1,25-34,Google Search,,Wellness,Yes,313,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,437,3,11,1,1,1,0,0,59,1,validation,0.9969797423129121,1
CUST01953,2025-09-30,Tier 1,35-44,Referral,,Makeup,Yes,176,1,886.28,0.0,0.34,3.0,1,0,0.0,0.0,251,0,0,0,0,0,1,0,38,1,test,0.9539897832635232,1
CUST01954,2025-09-30,Tier 1,45+,Google Search,,Hair Care,Yes,50,2,1200.01,0.0,0.29,4.0,2,0,0.0,0.0,626,2,9,1,0,1,3,0,12,0,train,0.28768791541381633,1
CUST01955,2025-09-30,Tier 3,25-34,Marketplace,Gold,Skin Care,Yes,25,4,1750.78,0.0,0.365,4.5,4,1,1.0,34.9,353,11,41,1,1,1,9,4,2,0,train,0.1292653731418639,0
CUST01956,2025-09-30,Tier 2,35-44,Marketplace,,Hair Care,Yes,78,1,301.98,0.0,0.28,4.0,1,0,0.0,0.0,138,5,14,1,1,0,3,1,2,1,validation,0.523469920164516,1
CUST01957,2025-09-30,Tier 2,25-34,Marketplace,Gold,Fragrance,No,210,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,554,3,11,1,0,0,0,0,50,1,validation,0.9514589585065807,1
CUST01958,2025-09-30,Tier 3,25-34,Influencer,Silver,Hair Care,No,113,1,436.01,0.0,0.49,5.0,1,0,0.0,0.0,399,5,29,0,1,0,0,0,20,1,train,0.7883645000175792,1
CUST01959,2025-09-30,Tier 3,25-34,Instagram,,Makeup,No,9,1,676.52,0.0,0.24,3.0,1,0,0.0,0.0,15,4,21,1,0,0,0,0,2,0,train,0.2126721509840335,0
CUST01960,2025-09-30,Tier 3,25-34,Google Search,,Skin Care,No,25,1,1173.93,0.0,0.13,4.0,1,0,0.0,0.0,173,4,19,1,1,1,0,0,3,0,train,0.21464822107239648,0
CUST01961,2025-09-30,Tier 3,25-34,Marketplace,,Skin Care,Yes,79,1,1265.7,0.0,0.25,4.0,1,0,0.0,0.0,385,1,5,1,0,1,3,1,16,1,train,0.4874713060384058,1
CUST01962,2025-09-30,Tier 1,25-34,Marketplace,,Fragrance,No,142,2,1458.09,0.0,0.21,4.5,2,0,0.0,0.0,515,2,9,0,0,0,0,0,23,1,train,0.7220279851297882,1
CUST01963,2025-09-30,Tier 2,25-34,Referral,,Makeup,Yes,113,1,827.54,0.0,0.23,4.0,1,0,0.0,0.0,114,6,16,2,0,1,3,0,30,1,train,0.7123431866655761,1
CUST01964,2025-09-30,Tier 1,25-34,Organic,Silver,Makeup,No,15,1,848.15,0.0,0.43,5.0,1,0,0.0,0.0,52,4,17,1,1,0,0,0,0,0,train,0.1973574573839369,0
CUST01965,2025-09-30,Tier 3,35-44,Marketplace,,Skin Care,Yes,196,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,308,3,13,1,0,0,8,1,39,1,train,0.9626050351972628,1
CUST01966,2025-09-30,Tier 1,25-34,Marketplace,,Hair Care,No,49,1,990.76,0.0,0.23,4.0,1,0,0.0,0.0,559,9,27,2,1,1,0,0,16,1,train,0.24143894029507218,1
CUST01967,2025-09-30,Tier 3,25-34,Marketplace,,Fragrance,Yes,28,2,874.98,0.0,0.19,4.0,2,1,0.0,31.8,623,12,41,2,3,1,4,0,2,1,train,0.056866984521928295,0
CUST01968,2025-09-30,Tier 1,18-24,Marketplace,Platinum,Makeup,Yes,59,1,1323.58,1.0,0.19,4.0,1,1,1.0,24.1,136,2,12,0,1,0,2,1,3,1,validation,0.7191391510404451,1
CUST01969,2025-09-30,Tier 1,35-44,Google Search,,Skin Care,Yes,80,2,1641.0,0.0,0.27,4.5,2,1,0.0,17.9,205,3,16,0,0,0,3,0,23,0,validation,0.47940689164673983,1
CUST01970,2025-09-30,Tier 1,45+,Organic,Gold,Hair Care,Yes,84,2,1351.58,0.0,0.12,3.0,1,0,0.0,0.0,398,14,64,4,1,3,5,2,17,0,train,0.08712274589388447,0
CUST01971,2025-09-30,Tier 3,25-34,Marketplace,,Hair Care,Yes,10,2,2559.4,0.5,0.285,3.5,2,1,1.0,44.7,210,12,30,3,2,1,7,1,6,0,train,0.23624585089492156,0
CUST01972,2025-09-30,Tier 1,45+,Referral,,Makeup,No,4,5,2355.5,0.2,0.282,4.8,3,0,0.0,0.0,472,15,78,1,4,0,0,0,0,0,train,0.042843471239838,0
CUST01973,2025-09-30,Tier 2,25-34,Google Search,,Wellness,Yes,89,1,1195.4,0.0,0.17,5.0,1,0,0.0,0.0,561,18,104,10,3,2,5,2,23,0,train,0.23675199958985788,0
CUST01974,2025-09-30,Tier 2,25-34,Referral,Silver,Wellness,Yes,54,1,535.27,0.0,0.25,5.0,1,1,0.0,15.7,522,9,43,1,2,0,2,0,2,0,train,0.17947038334074392,0
CUST01975,2025-09-30,Tier 2,45+,Instagram,,Wellness,Yes,57,1,970.02,0.0,0.31,5.0,1,0,0.0,0.0,493,9,29,3,1,1,5,0,6,0,train,0.31282674127312143,1
CUST01976,2025-09-30,Tier 3,18-24,Instagram,,Baby Care,Yes,100,4,3483.16,0.25,0.152,4.5,3,1,1.0,14.4,333,15,52,8,4,4,7,1,25,0,train,0.3481729899639834,1
CUST01977,2025-09-30,Tier 1,18-24,Influencer,,Baby Care,No,68,2,1844.12,0.0,0.28,2.0,2,1,1.0,19.2,227,8,39,2,2,1,0,0,8,0,test,0.5126777240094892,1
CUST01978,2025-09-30,Tier 2,25-34,Marketplace,Platinum,Wellness,Yes,156,1,549.68,0.0,0.39,5.0,1,0,0.0,0.0,619,2,7,1,1,0,2,1,27,1,train,0.8559138938193951,1
CUST01979,2025-09-30,Tier 3,18-24,Marketplace,Silver,Fragrance,No,61,1,669.46,0.0,0.29,4.0,1,0,0.0,0.0,86,13,72,4,3,2,0,0,7,0,train,0.2544892541372845,1
CUST01980,2025-09-30,Tier 2,25-34,Organic,,Skin Care,Yes,1,2,1535.81,0.0,0.24,4.5,2,0,0.0,0.0,623,10,31,2,2,0,6,2,3,0,train,0.0404432047149873,0
CUST01981,2025-09-30,Tier 1,25-34,Organic,,Baby Care,Yes,84,1,1480.4,0.0,0.48,4.0,1,0,0.0,0.0,368,13,75,6,4,4,6,2,12,0,train,0.2575634190842998,1
CUST01982,2025-09-30,Tier 1,18-24,Marketplace,Silver,Wellness,Yes,36,2,1678.1,0.0,0.235,4.5,2,1,1.0,17.0,632,5,19,0,1,0,1,0,11,0,train,0.24875192878298105,1
CUST01983,2025-09-30,Tier 3,25-34,Instagram,,Hair Care,Yes,67,1,247.47,0.0,0.25,5.0,1,0,0.0,0.0,619,13,54,5,3,1,3,1,13,0,train,0.25034026780451696,1
CUST01984,2025-09-30,Tier 1,25-34,Organic,,Wellness,Yes,21,6,3972.7,0.0,0.36,3.67,4,2,0.5,11.55,578,8,47,4,1,1,4,2,9,0,train,0.009447744679619348,0
CUST01985,2025-09-30,Tier 1,18-24,Marketplace,,Hair Care,Yes,75,1,1983.49,0.0,0.07,2.0,1,0,0.0,0.0,323,12,49,7,2,5,2,0,12,0,test,0.13670947072429818,0
CUST01986,2025-09-30,Tier 3,35-44,Organic,Gold,Skin Care,Yes,5,3,2851.97,0.333,0.237,1.67,3,0,0.0,0.0,353,17,96,6,2,4,9,1,1,0,train,0.028677026126899166,0
CUST01987,2025-09-30,Tier 1,25-34,Influencer,,Skin Care,No,127,1,299.78,0.0,0.47,5.0,1,0,0.0,0.0,128,4,10,2,0,1,0,0,27,1,validation,0.9116347408943362,1
CUST01988,2025-09-30,Tier 2,25-34,Referral,,Skin Care,Yes,52,1,824.71,0.0,0.24,5.0,1,0,0.0,0.0,164,2,6,0,0,0,0,0,3,0,train,0.37836722073925855,1
CUST01989,2025-09-30,Tier 1,18-24,Google Search,Silver,Hair Care,No,70,1,402.97,0.0,0.27,5.0,1,0,0.0,0.0,460,0,0,0,0,0,0,0,10,1,validation,0.5588331883641076,1
CUST01990,2025-09-30,Tier 2,18-24,Influencer,Silver,Skin Care,Yes,59,4,3877.77,0.0,0.225,4.5,3,0,0.0,0.0,231,11,29,3,3,2,4,1,7,1,test,0.08401930453838208,0
CUST01991,2025-09-30,Tier 2,25-34,Organic,Silver,Skin Care,No,65,2,1375.81,0.5,0.14,3.5,1,1,1.0,19.4,480,8,31,2,1,1,0,0,13,1,train,0.48111946878028405,1
CUST01992,2025-09-30,Tier 2,25-34,Marketplace,,Makeup,Yes,50,1,1412.07,0.0,0.38,4.0,1,0,0.0,0.0,111,7,39,1,2,1,3,1,16,0,train,0.29868719918913816,1
CUST01993,2025-09-30,Tier 3,35-44,Instagram,,Baby Care,No,23,4,2199.04,0.0,0.365,4.0,4,1,1.0,1.8,381,0,0,0,0,0,0,0,7,0,train,0.33771472778593625,1
CUST01994,2025-09-30,Tier 3,18-24,Google Search,,Wellness,Yes,83,1,716.99,0.0,0.25,5.0,1,0,0.0,0.0,628,0,0,0,0,0,0,0,11,0,validation,0.5519311525426658,1
CUST01995,2025-09-30,Tier 1,45+,Marketplace,,Skin Care,No,144,1,680.4,0.0,0.28,5.0,1,0,0.0,0.0,570,2,9,0,0,0,0,0,24,1,train,0.883637302530356,1
CUST01996,2025-09-30,Tier 2,25-34,Google Search,Gold,Fragrance,Yes,206,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,429,2,6,0,0,0,2,1,51,0,train,0.9399446713085279,1
CUST01997,2025-09-30,Tier 2,25-34,Marketplace,Silver,Skin Care,Yes,23,1,914.23,0.0,0.38,2.0,1,0,0.0,0.0,246,9,46,4,0,1,6,2,4,0,train,0.20721597492467853,0
CUST01998,2025-09-30,Tier 3,25-34,Instagram,Gold,Wellness,Yes,6,3,2894.07,0.0,0.13,3.67,2,1,1.0,27.8,451,13,49,3,2,1,4,0,0,0,train,0.039655839647179454,0
CUST01999,2025-09-30,Tier 3,18-24,Influencer,Gold,Baby Care,Yes,70,2,762.25,0.0,0.34,4.0,1,0,0.0,0.0,228,4,11,0,0,0,2,1,14,1,test,0.479457472631189,1
CUST02000,2025-09-30,Tier 2,18-24,Google Search,Gold,Hair Care,Yes,96,1,659.61,0.0,0.23,2.0,1,0,0.0,0.0,634,11,58,5,2,3,5,0,18,1,train,0.4147429625184525,1
CUST02001,2025-09-30,Tier 2,18-24,Influencer,Silver,Makeup,Yes,5,1,519.52,0.0,0.23,1.0,1,0,0.0,0.0,147,12,58,2,3,1,3,1,2,0,train,0.10341233666709332,0
CUST02002,2025-09-30,Tier 3,25-34,Marketplace,,Baby Care,Yes,27,2,1975.52,0.0,0.35,4.0,1,0,0.0,0.0,471,7,25,2,0,0,5,2,0,0,train,0.11782068940943838,0
CUST02003,2025-09-30,Tier 3,18-24,Google Search,,Skin Care,No,169,1,225.92,0.0,0.51,4.0,1,0,0.0,0.0,465,3,8,1,0,0,0,0,30,1,validation,0.971328059120857,1
CUST02004,2025-09-30,Tier 1,25-34,Instagram,,Skin Care,Yes,1,1,1164.15,0.0,0.14,4.0,1,0,0.0,0.0,41,6,26,3,1,1,3,1,6,0,validation,0.10898854988406245,0
CUST02005,2025-09-30,Tier 2,25-34,Referral,,Skin Care,Yes,7,2,660.44,0.0,0.235,3.5,2,0,0.0,0.0,321,6,28,3,2,1,4,2,0,0,train,0.12005233223846166,0
CUST02006,2025-09-30,Tier 1,25-34,Influencer,,Fragrance,Yes,99,1,1872.67,0.0,0.23,4.0,1,0,0.0,0.0,408,2,9,0,0,0,0,0,12,0,train,0.37323766723770363,1
CUST02007,2025-09-30,Tier 2,45+,Organic,Platinum,Skin Care,Yes,152,2,1436.89,0.0,0.125,2.0,2,0,0.0,0.0,604,5,15,1,1,1,2,1,33,1,train,0.590011317573275,1
CUST02008,2025-09-30,Tier 1,25-34,Influencer,,Fragrance,No,228,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,558,3,10,2,0,1,0,0,39,1,train,0.9567785599727198,1
CUST02009,2025-09-30,Tier 3,35-44,Google Search,Gold,Skin Care,No,31,2,2246.02,0.5,0.32,5.0,2,1,0.0,15.5,558,1,4,1,0,0,0,0,0,0,train,0.27556070668408605,1
CUST02010,2025-09-30,Tier 1,45+,Referral,,Skin Care,Yes,97,2,3814.95,0.0,0.185,3.5,2,0,0.0,0.0,519,6,19,2,2,1,7,3,24,0,validation,0.2171574735608818,0
CUST02011,2025-09-30,Tier 1,35-44,Google Search,,Makeup,No,130,1,1055.41,0.0,0.26,4.0,1,0,0.0,0.0,312,2,10,1,1,0,0,0,27,1,train,0.8526325382673625,1
CUST02012,2025-09-30,Tier 1,18-24,Google Search,Silver,Makeup,No,4,1,397.31,0.0,0.37,5.0,1,1,0.0,17.4,86,7,26,1,1,0,0,0,2,0,validation,0.15877990883978624,0
CUST02013,2025-09-30,Tier 3,25-34,Marketplace,Silver,Skin Care,Yes,19,1,496.68,0.0,0.23,5.0,1,0,0.0,0.0,71,7,34,3,0,1,3,1,18,0,train,0.2297570006255265,0
CUST02014,2025-09-30,Tier 3,18-24,Google Search,,Baby Care,No,39,1,585.15,0.0,0.33,3.0,1,0,0.0,0.0,292,0,0,0,0,0,0,0,4,0,train,0.5328414534189224,1
CUST02015,2025-09-30,Tier 2,25-34,Google Search,,Wellness,No,212,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,444,4,13,1,0,0,0,0,47,1,validation,0.9752478066875785,1
CUST02016,2025-09-30,Tier 3,25-34,Instagram,,Wellness,Yes,15,1,359.18,0.0,0.07,5.0,1,0,0.0,0.0,19,17,69,1,3,0,3,1,4,0,train,0.0866434764570615,0
CUST02017,2025-09-30,Tier 1,35-44,Instagram,Gold,Skin Care,Yes,77,1,260.56,0.0,0.4,5.0,1,0,0.0,0.0,350,12,36,4,1,1,5,2,20,1,train,0.5034017887619865,1
CUST02018,2025-09-30,Tier 1,18-24,Google Search,,Skin Care,Yes,46,1,873.21,0.0,0.36,4.0,1,1,1.0,30.6,64,17,70,1,3,0,4,1,13,1,train,0.4242168834442809,1
CUST02019,2025-09-30,Tier 1,18-24,Marketplace,,Skin Care,No,55,3,1976.35,0.333,0.173,3.33,2,1,1.0,10.7,476,7,39,1,1,0,0,0,14,0,train,0.4451104407412333,1
CUST02020,2025-09-30,Tier 2,35-44,Marketplace,,Baby Care,Yes,30,1,1155.61,0.0,0.19,2.0,1,0,0.0,0.0,580,8,36,1,1,1,6,0,8,1,train,0.21620356392182896,0
CUST02021,2025-09-30,Tier 1,25-34,Google Search,Gold,Hair Care,No,9,4,3437.71,0.25,0.292,2.75,2,1,1.0,34.2,52,12,36,1,1,0,0,0,0,0,train,0.10279794120678916,0
CUST02022,2025-09-30,Tier 1,25-34,Instagram,,Makeup,No,44,1,329.75,0.0,0.44,4.0,1,1,1.0,33.6,48,1,4,0,0,0,0,0,4,0,test,0.6819169554804937,1
CUST02023,2025-09-30,Tier 1,45+,Influencer,,Skin Care,Yes,44,1,888.97,0.0,0.3,5.0,1,0,0.0,0.0,70,7,32,3,1,1,9,0,10,1,train,0.3909363219267718,1
CUST02024,2025-09-30,Tier 1,25-34,Referral,Silver,Baby Care,Yes,1,5,2985.73,0.0,0.186,3.6,3,0,0.0,0.0,630,17,72,8,1,2,8,3,6,0,train,0.012605804065913946,0
CUST02025,2025-09-30,Tier 2,25-34,Influencer,,Makeup,Yes,44,3,2973.5,0.0,0.217,4.0,2,0,0.0,0.0,417,3,15,0,1,0,2,1,1,0,validation,0.08439747090582028,0
CUST02026,2025-09-30,Tier 2,35-44,Referral,,Hair Care,Yes,34,3,3035.74,0.0,0.267,4.0,1,0,0.0,0.0,477,2,5,0,0,0,3,1,3,0,train,0.0718025563050016,0
CUST02027,2025-09-30,Tier 2,18-24,Referral,,Fragrance,Yes,12,2,2518.34,0.0,0.255,4.5,2,0,0.0,0.0,237,7,39,4,0,2,3,1,0,0,train,0.035356845095539574,0
CUST02028,2025-09-30,Tier 1,25-34,Marketplace,Gold,Skin Care,No,127,1,701.75,0.0,0.07,4.0,1,0,0.0,0.0,309,3,8,1,0,1,0,0,25,1,train,0.7678476256280489,1
CUST02029,2025-09-30,Tier 1,25-34,Referral,Silver,Skin Care,Yes,80,2,1154.39,0.0,0.255,3.0,2,1,0.0,16.7,301,0,0,0,0,0,5,2,9,0,train,0.3863567462185761,1
CUST02030,2025-09-30,Tier 1,35-44,Google Search,Gold,Baby Care,Yes,7,3,1750.15,0.0,0.333,4.67,2,0,0.0,0.0,349,18,99,1,4,1,7,2,0,0,train,0.044437233131209876,0
CUST02031,2025-09-30,Tier 1,25-34,Organic,,Hair Care,Yes,167,2,734.56,0.0,0.39,1.0,2,0,0.0,0.0,221,2,8,0,1,0,3,0,35,1,train,0.924310764078125,1
